date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:28:10	96818/96818	---M--	200	added ('OK')	image/jpeg	etag:%222643dafe3677ab6a7c05775de806f67c%22	https://arino-html.vercel.app/assets/img/shop/product_thumb_lg_3.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_thumb_lg_3.jpeg	(from https://arino-html.vercel.app/shop-product-details.html)
18:28:11	110717/110717	---M--	200	added ('OK')	image/jpeg	etag:%2210839b8a35ae5bbfc59808cf8439019f%22	https://arino-html.vercel.app/assets/img/shop/product_thumb_lg_4.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_thumb_lg_4.jpeg	(from https://arino-html.vercel.app/shop-product-details.html)
18:28:11	41668/41668	---M--	200	added ('OK')	image/jpeg	etag:%2206f4c81faafadcf2fac899f828635206%22	https://arino-html.vercel.app/assets/img/shop/product_thumb_sm_1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_thumb_sm_1.jpeg	(from https://arino-html.vercel.app/shop-product-details.html)
18:28:11	47409/47409	---M--	200	added ('OK')	image/jpeg	etag:%229c5425f0e381b184b6a8ede4538ac049%22	https://arino-html.vercel.app/assets/img/shop/product_thumb_sm_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_thumb_sm_2.jpeg	(from https://arino-html.vercel.app/shop-product-details.html)
18:28:11	22266/22266	---M--	200	added ('OK')	image/jpeg	etag:%22577af0c5471ff16ffd0d2e7c4ebf0265%22	https://arino-html.vercel.app/assets/img/shop/product_thumb_sm_3.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_thumb_sm_3.jpeg	(from https://arino-html.vercel.app/shop-product-details.html)
18:28:11	35145/35145	---M--	200	added ('OK')	image/jpeg	etag:%224eb4705c9ad7550a06ebb0f99865de5d%22	https://arino-html.vercel.app/assets/img/shop/product_thumb_sm_4.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_thumb_sm_4.jpeg	(from https://arino-html.vercel.app/shop-product-details.html)
18:28:12	5254/5254	---M--	200	added ('OK')	image/png	etag:%22e47f377ded10f1b0cd0a7c5f94c51fb5%22	https://arino-html.vercel.app/assets/img/avatar_2.png	D:/tesdf/Template/arino-html.vercel.app/assets/img/avatar_2.png	(from https://arino-html.vercel.app/shop-product-details.html)
18:28:12	20598/20598	---M--	200	added ('OK')	image/jpeg	etag:%222e83714a6b064d491815377493cfd0c4%22	https://arino-html.vercel.app/assets/img/shop/cart-product-1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/cart-product-1.jpeg	(from https://arino-html.vercel.app/shop-cart.html)
18:28:12	5318/5318	---M--	200	added ('OK')	image/jpeg	etag:%22a7bef869d477ef1efb704a0ba7abe0ec%22	https://arino-html.vercel.app/assets/img/shop/cart-product-2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/cart-product-2.jpeg	(from https://arino-html.vercel.app/shop-cart.html)
18:28:12	2995/2995	---M--	200	added ('OK')	image/jpeg	etag:%22fb9c8a270d0c169944ade3a8913f9796%22	https://arino-html.vercel.app/assets/img/shop/cart-product-3.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/cart-product-3.jpeg	(from https://arino-html.vercel.app/shop-cart.html)
18:28:13	33825/33825	---M--	200	added ('OK')	image/jpeg	etag:%229a4c7d15df9c7d53f1abf38a5dcbf925%22	https://arino-html.vercel.app/assets/img/contact_hero_bg.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/contact_hero_bg.jpeg	(from https://arino-html.vercel.app/contact.html)
18:28:13	267073/267073	---M--	200	added ('OK')	image/jpeg	etag:%2236c5b5af119ab97f731ed030dee49c7f%22	https://arino-html.vercel.app/assets/img/map_img.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/map_img.jpeg	(from https://arino-html.vercel.app/contact.html)
18:28:13	56999/56999	---M--	200	added ('OK')	image/jpeg	etag:%226a3bb43e2b36f3ceba040db37a80d258%22	https://arino-html.vercel.app/assets/img/team_hero_bg.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/team_hero_bg.jpeg	(from https://arino-html.vercel.app/team.html)
18:28:14	30002/30002	---M--	200	added ('OK')	image/jpeg	etag:%226b484994e5438a1f968b5b9f958abd4a%22	https://arino-html.vercel.app/assets/img/member_details_1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/member_details_1.jpeg	(from https://arino-html.vercel.app/team-details.html)
18:28:14	31717/31717	---M--	200	added ('OK')	image/jpeg	etag:%22ca827bcea8bf89540282a02cd6c514e7%22	https://arino-html.vercel.app/assets/img/case_study_details_bg.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/case_study_details_bg.jpeg	(from https://arino-html.vercel.app/case-study.html)
18:28:14	105235/105235	---M--	200	added ('OK')	image/jpeg	etag:%220b98d66828cacee75f38d3368350d44b%22	https://arino-html.vercel.app/assets/img/case_study_img_1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/case_study_img_1.jpeg	(from https://arino-html.vercel.app/case-study.html)
18:28:14	35375/35375	---M--	200	added ('OK')	image/jpeg	etag:%22f2fed91c4fd6ea4ccd8d8279efc44bbf%22	https://arino-html.vercel.app/assets/img/case_study_img_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/case_study_img_2.jpeg	(from https://arino-html.vercel.app/case-study.html)
18:28:14	47416/47416	---M--	200	added ('OK')	image/jpeg	etag:%22932eec6ea4c06f574a44ac5be7e2bec6%22	https://arino-html.vercel.app/assets/img/case_study_img_3.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/case_study_img_3.jpeg	(from https://arino-html.vercel.app/case-study.html)
18:28:15	133256/133256	---M--	200	added ('OK')	image/png	etag:%2211d4dc80e30de7ca9d7d4bc05af7bf4d%22	https://arino-html.vercel.app/assets/img/case_study_img_4.png	D:/tesdf/Template/arino-html.vercel.app/assets/img/case_study_img_4.png	(from https://arino-html.vercel.app/case-study.html)
18:28:15	113735/113735	---M--	200	added ('OK')	image/png	etag:%22481feede5054f88573ecf6ac2f3dc744%22	https://arino-html.vercel.app/assets/img/case_study_img_5.png	D:/tesdf/Template/arino-html.vercel.app/assets/img/case_study_img_5.png	(from https://arino-html.vercel.app/case-study.html)
18:28:15	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Feb%202024%2012:58:15%20GMT	https://arino-html.vercel.app/assets/css/plugins/img/ui-icons_444444_256x240.png	D:/tesdf/Template/arino-html.vercel.app/assets/css/plugins/img/ui-icons_444444_256x240.png	(from https://arino-html.vercel.app/assets/css/plugins/jquery-ui.min.css)
18:28:16	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Feb%202024%2012:58:15%20GMT	https://arino-html.vercel.app/assets/css/plugins/img/ui-icons_555555_256x240.png	D:/tesdf/Template/arino-html.vercel.app/assets/css/plugins/img/ui-icons_555555_256x240.png	(from https://arino-html.vercel.app/assets/css/plugins/jquery-ui.min.css)
18:28:16	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Feb%202024%2012:58:15%20GMT	https://arino-html.vercel.app/assets/css/plugins/img/ui-icons_ffffff_256x240.png	D:/tesdf/Template/arino-html.vercel.app/assets/css/plugins/img/ui-icons_ffffff_256x240.png	(from https://arino-html.vercel.app/assets/css/plugins/jquery-ui.min.css)
18:28:16	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Feb%202024%2012:58:15%20GMT	https://arino-html.vercel.app/assets/css/plugins/img/ui-icons_777620_256x240.png	D:/tesdf/Template/arino-html.vercel.app/assets/css/plugins/img/ui-icons_777620_256x240.png	(from https://arino-html.vercel.app/assets/css/plugins/jquery-ui.min.css)
18:28:16	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Feb%202024%2012:58:16%20GMT	https://arino-html.vercel.app/assets/css/plugins/img/ui-icons_cc0000_256x240.png	D:/tesdf/Template/arino-html.vercel.app/assets/css/plugins/img/ui-icons_cc0000_256x240.png	(from https://arino-html.vercel.app/assets/css/plugins/jquery-ui.min.css)
18:28:17	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Feb%202024%2012:58:16%20GMT	https://arino-html.vercel.app/assets/css/plugins/img/ui-icons_777777_256x240.png	D:/tesdf/Template/arino-html.vercel.app/assets/css/plugins/img/ui-icons_777777_256x240.png	(from https://arino-html.vercel.app/assets/css/plugins/jquery-ui.min.css)
